Id,SalePrice
2734,134497.26990827237
2735,134151.2797000237
2736,133423.46749538847
2737,118278.9792942885
2738,137486.3339509733
2739,156381.4409627575
2740,138346.59245167306
2741,147613.61661792352
2742,156217.95333668365
2743,155944.2073206139
2744,159726.05065699219
2745,142730.5902735301
2746,138699.93093363827
2747,147886.6914883811
2748,126764.7388567808
2749,129943.89655384122
2750,122194.17976553492
2751,135605.82243249286
2752,200974.17675250676
2753,143041.1352219216
2754,197930.47216225934
2755,141331.3012085852
2756,98854.04889614355
2757,74442.56047435712
2758,99760.06681138987
2759,159810.57138230396
2760,121870.13578385655
2761,139913.09688511002
2762,144391.15320916875
2763,178282.120240978
2764,145755.32745183
2765,283754.11185989593
2766,124278.0256490749
2767,89735.89841660469
2768,128094.90094436702
2769,136516.07910845982
2770,138186.05317165016
2771,106351.82678039241
2772,107440.6770742154
2773,167115.81731481047
2774,134126.84980933543
2775,111199.88435908922
2776,146295.6541856535
2777,149212.34921541673
2778,103505.00995391287
2779,123790.7021236431
2780,94755.76329653061
2781,97645.38225548167
2782,101426.33518840533
2783,95934.59667690568
2784,118747.5323488696
2785,136332.302484639
2786,73982.05430153689
2787,122265.79965268123
2788,80698.28403801816
2789,166988.4606379095
2790,93180.51630041092
2791,110651.02534667158
2792,55265.41109973205
2793,144519.27736691534
2794,101665.18388467934
2795,116165.99569310926
2796,99576.09330619102
2797,183311.8865446033
2798,102920.00546253503
2799,115039.08310206124
2800,72426.3306415431
2801,112463.06362839366
2802,121346.26046624094
2803,165910.04716326852
2804,123784.88093503147
2805,96968.51500642051
2806,92654.3607633531
2807,163762.9365635
2808,145951.91365331822
2809,131678.94006076767
2810,123320.25909481553
2811,155730.84610855917
2812,171003.8921287606
2813,162639.6054941921
2814,164241.30093341085
2815,93882.9827939901
2816,218630.95897355227
2817,158334.7609180976
2818,133742.88686257417
2819,179096.66200292387
2820,135945.64012085443
2821,107311.07733799262
2822,187007.26718983884
2823,304284.0725663883
2824,162796.71219464915
2825,141462.85148304366
2826,129907.9898891118
2827,134287.08173724933
2828,214311.72499541286
2829,210390.81518650838
2830,224726.33930457578
2831,175713.91826770428
2832,229396.1370210282
2833,307549.38767098816
2834,226342.52777517345
2835,227440.98243040725
2836,190901.50915923205
2837,157071.09672765384
2838,147733.82741259527
2839,170336.9852619855
2840,205626.7316460872
2841,204445.19605112422
2842,230445.4932044956
2843,151131.54664044216
2844,170222.9356343335
2845,128630.39941589923
2846,207748.67369821153
2847,217713.38331351767
2848,211916.66729782618
2849,197108.38130997712
2850,275372.66975171096
2851,208088.43247157478
2852,236340.00197938216
2853,235641.85652899032
2854,140769.2176457561
2855,201474.60927819856
2856,202453.428058238
2857,190217.64918380664
2858,205916.78481860942
2859,110733.02771572451
2860,120861.49729362904
2861,118387.47941117549
2862,183551.60758938472
2863,124259.22422403042
2864,235374.68741014737
2865,141784.67194112096
2866,137405.37381655085
2867,104849.87542213508
2868,97430.68653890675
2869,92085.66643128157
2870,117381.56954815367
2871,82349.80005843504
2872,57012.42712935682
2873,95825.4390817385
2874,136714.07084299644
2875,107080.19008111303
2876,163748.19953930753
2877,149133.95814951436
2878,152251.33800031221
2879,132409.38899575645
2880,108310.8818729797
2881,139076.14369233645
2882,177802.9263478647
2883,197504.9118995261
2884,200200.2391260229
2885,185324.06467364918
2886,229176.69627230204
2887,99364.83332720368
2888,146808.99937786988
2889,63409.27217292421
2890,86189.37245241785
2891,133885.99307168476
2892,43192.20509771635
2893,66584.64602391275
2894,55286.99870331205
2895,320514.046292622
2896,273501.45296192286
2897,206682.62575453395
2898,154387.5804189764
2899,211480.4126444621
2900,159518.72236467304
2901,199816.44571813662
2902,183411.75911591834
2903,312663.2375279445
2904,336979.12227872305
2905,79109.64310511493
2906,199528.00259861085
2907,111431.92554803863
2908,134711.59551072938
2909,155762.11626549388
2910,80185.30700602615
2911,86416.52025289169
2912,149842.007457562
2913,81916.74045269017
2914,78957.6232369143
2915,83962.65159934797
2916,85410.30094761468
2917,157393.67805954622
2918,119444.1264647839
2919,227334.83669699891
